,filename,dose_Gy,particle_type,hr_post_exposure
2622,P242_73665006707-C6_035_001_proj.tif,0.82,Fe,4
2625,P242_73665006707-E4_006_038_proj.tif,0.82,Fe,4
2627,P242_73665006707-C8_004_014_proj.tif,0.82,Fe,4
2631,P242_73665006707-C8_004_006_proj.tif,0.82,Fe,4
2632,P242_73665006707-A6_001_011_proj.tif,0.82,Fe,4
2633,P242_73665006707-C8_001_014_proj.tif,0.82,Fe,4
2638,P242_73665006707-G3_013_017_proj.tif,0.82,Fe,4
2641,P242_73665006707-E4_010_015_proj.tif,0.82,Fe,4
2643,P242_73665006707-G3_002_056_proj.tif,0.82,Fe,4
2645,P242_73665006707-E4_008_011_proj.tif,0.82,Fe,4
2647,P242_73665006707-G4_011_028_proj.tif,0.82,Fe,4
2650,P242_73665006707-G4_007_019_proj.tif,0.82,Fe,4
2653,P242_73665006707-G3_012_035_proj.tif,0.82,Fe,4
2655,P242_73665006707-G4_006_005_proj.tif,0.82,Fe,4
2657,P242_73665006707-C8_024_015_proj.tif,0.82,Fe,4
2661,P242_73665006707-C6_038_001_proj.tif,0.82,Fe,4
2662,P242_73665006707-A6_008_013_proj.tif,0.82,Fe,4
2663,P242_73665006707-C7_002_006_proj.tif,0.82,Fe,4
2664,P242_73665006707-C7_005_028_proj.tif,0.82,Fe,4
2665,P242_73665006707-C8_032_001_proj.tif,0.82,Fe,4
2667,P242_73665006707-A8_001_004_proj.tif,0.82,Fe,4
2668,P242_73665006707-G4_008_040_proj.tif,0.82,Fe,4
2676,P242_73665006707-G3_015_005_proj.tif,0.82,Fe,4
2677,P242_73665006707-A8_026_002_proj.tif,0.82,Fe,4
2678,P242_73665006707-G3_008_040_proj.tif,0.82,Fe,4
2680,P242_73665006707-C8_008_002_proj.tif,0.82,Fe,4
2681,P242_73665006707-A6_006_008_proj.tif,0.82,Fe,4
2682,P242_73665006707-G4_009_006_proj.tif,0.82,Fe,4
2684,P242_73665006707-A6_003_031_proj.tif,0.82,Fe,4
2686,P242_73665006707-A6_001_035_proj.tif,0.82,Fe,4
2687,P242_73665006707-C8_024_001_proj.tif,0.82,Fe,4
2690,P242_73665006707-C7_002_003_proj.tif,0.82,Fe,4
2691,P242_73665006707-E4_007_017_proj.tif,0.82,Fe,4
2692,P242_73665006707-A8_014_011_proj.tif,0.82,Fe,4
2695,P242_73665006707-C6_022_006_proj.tif,0.82,Fe,4
2696,P242_73665006707-C7_028_005_proj.tif,0.82,Fe,4
2699,P242_73665006707-C7_029_004_proj.tif,0.82,Fe,4
2701,P242_73665006707-A8_002_021_proj.tif,0.82,Fe,4
2703,P242_73665006707-G4_005_017_proj.tif,0.82,Fe,4
2705,P242_73665006707-C6_033_006_proj.tif,0.82,Fe,4
2708,P242_73665006707-A6_020_012_proj.tif,0.82,Fe,4
2709,P242_73665006707-C7_016_024_proj.tif,0.82,Fe,4
2710,P242_73665006707-C7_013_001_proj.tif,0.82,Fe,4
2711,P242_73665006707-G3_004_019_proj.tif,0.82,Fe,4
2713,P242_73665006707-G3_012_023_proj.tif,0.82,Fe,4
2714,P242_73665006707-G3_010_021_proj.tif,0.82,Fe,4
2715,P242_73665006707-G3_004_033_proj.tif,0.82,Fe,4
2716,P242_73665006707-C7_015_021_proj.tif,0.82,Fe,4
2717,P242_73665006707-A8_017_006_proj.tif,0.82,Fe,4
2719,P242_73665006707-A6_008_022_proj.tif,0.82,Fe,4
2724,P242_73665006707-G3_019_004_proj.tif,0.82,Fe,4
2725,P242_73665006707-C7_010_015_proj.tif,0.82,Fe,4
2727,P242_73665006707-C8_011_014_proj.tif,0.82,Fe,4
2729,P242_73665006707-G4_006_026_proj.tif,0.82,Fe,4
2731,P242_73665006707-C7_017_006_proj.tif,0.82,Fe,4
2733,P242_73665006707-A6_003_001_proj.tif,0.82,Fe,4
2734,P242_73665006707-A8_020_005_proj.tif,0.82,Fe,4
2735,P242_73665006707-A6_015_029_proj.tif,0.82,Fe,4
2738,P242_73665006707-C7_019_006_proj.tif,0.82,Fe,4
2739,P242_73665006707-G3_003_039_proj.tif,0.82,Fe,4
2740,P242_73665006707-E4_013_002_proj.tif,0.82,Fe,4
2742,P242_73665006707-C8_011_015_proj.tif,0.82,Fe,4
2744,P242_73665006707-G4_001_053_proj.tif,0.82,Fe,4
2747,P242_73665006707-C7_002_012_proj.tif,0.82,Fe,4
2748,P242_73665006707-E4_001_004_proj.tif,0.82,Fe,4
2749,P242_73665006707-C8_016_016_proj.tif,0.82,Fe,4
2751,P242_73665006707-C7_023_009_proj.tif,0.82,Fe,4
2753,P242_73665006707-C8_024_014_proj.tif,0.82,Fe,4
2754,P242_73665006707-A6_015_021_proj.tif,0.82,Fe,4
2755,P242_73665006707-C7_009_022_proj.tif,0.82,Fe,4
2756,P242_73665006707-C7_024_015_proj.tif,0.82,Fe,4
2757,P242_73665006707-C6_016_003_proj.tif,0.82,Fe,4
2758,P242_73665006707-E4_014_009_proj.tif,0.82,Fe,4
2759,P242_73665006707-A8_006_013_proj.tif,0.82,Fe,4
2761,P242_73665006707-G4_010_001_proj.tif,0.82,Fe,4
2762,P242_73665006707-G4_008_022_proj.tif,0.82,Fe,4
2763,P242_73665006707-G3_002_044_proj.tif,0.82,Fe,4
2764,P242_73665006707-G3_006_038_proj.tif,0.82,Fe,4
2765,P242_73665006707-C6_016_004_proj.tif,0.82,Fe,4
2767,P242_73665006707-G3_005_023_proj.tif,0.82,Fe,4
2768,P242_73665006707-C6_013_007_proj.tif,0.82,Fe,4
2771,P242_73665006707-E4_005_009_proj.tif,0.82,Fe,4
2772,P242_73665006707-E4_002_026_proj.tif,0.82,Fe,4
2773,P242_73665006707-A6_016_024_proj.tif,0.82,Fe,4
2775,P242_73665006707-C7_030_007_proj.tif,0.82,Fe,4
2778,P242_73665006707-G3_009_038_proj.tif,0.82,Fe,4
2779,P242_73665006707-A6_014_017_proj.tif,0.82,Fe,4
2781,P242_73665006707-C8_012_026_proj.tif,0.82,Fe,4
2786,P242_73665006707-G4_009_025_proj.tif,0.82,Fe,4
2787,P242_73665006707-C8_015_028_proj.tif,0.82,Fe,4
2791,P242_73665006707-C6_018_008_proj.tif,0.82,Fe,4
2792,P242_73665006707-C8_007_010_proj.tif,0.82,Fe,4
2793,P242_73665006707-C6_015_008_proj.tif,0.82,Fe,4
2794,P242_73665006707-C8_020_008_proj.tif,0.82,Fe,4
2795,P242_73665006707-C6_003_009_proj.tif,0.82,Fe,4
2796,P242_73665006707-A6_015_007_proj.tif,0.82,Fe,4
2801,P242_73665006707-A6_009_027_proj.tif,0.82,Fe,4
2802,P242_73665006707-C6_028_003_proj.tif,0.82,Fe,4
2804,P242_73665006707-C7_009_016_proj.tif,0.82,Fe,4
2807,P242_73665006707-G4_005_027_proj.tif,0.82,Fe,4
2809,P242_73665006707-C7_019_018_proj.tif,0.82,Fe,4
2812,P242_73665006707-A6_007_037_proj.tif,0.82,Fe,4
2816,P242_73665006707-G3_010_006_proj.tif,0.82,Fe,4
2819,P242_73665006707-C8_026_012_proj.tif,0.82,Fe,4
2820,P242_73665006707-G4_008_027_proj.tif,0.82,Fe,4
2821,P242_73665006707-G4_001_028_proj.tif,0.82,Fe,4
2822,P242_73665006707-E4_009_005_proj.tif,0.82,Fe,4
2823,P242_73665006707-C7_012_016_proj.tif,0.82,Fe,4
2824,P242_73665006707-A8_023_005_proj.tif,0.82,Fe,4
2826,P242_73665006707-G4_006_045_proj.tif,0.82,Fe,4
2827,P242_73665006707-E4_002_022_proj.tif,0.82,Fe,4
2829,P242_73665006707-G3_011_032_proj.tif,0.82,Fe,4
2830,P242_73665006707-A8_022_015_proj.tif,0.82,Fe,4
2831,P242_73665006707-G3_007_024_proj.tif,0.82,Fe,4
2832,P242_73665006707-E4_003_007_proj.tif,0.82,Fe,4
2833,P242_73665006707-A6_017_001_proj.tif,0.82,Fe,4
2837,P242_73665006707-A8_008_015_proj.tif,0.82,Fe,4
2839,P242_73665006707-E4_002_003_proj.tif,0.82,Fe,4
2840,P242_73665006707-E4_005_033_proj.tif,0.82,Fe,4
2841,P242_73665006707-G3_005_015_proj.tif,0.82,Fe,4
2842,P242_73665006707-C7_018_017_proj.tif,0.82,Fe,4
2843,P242_73665006707-C8_006_031_proj.tif,0.82,Fe,4
2844,P242_73665006707-E4_012_016_proj.tif,0.82,Fe,4
2845,P242_73665006707-A8_008_010_proj.tif,0.82,Fe,4
2846,P242_73665006707-A6_004_028_proj.tif,0.82,Fe,4
2847,P242_73665006707-A8_008_002_proj.tif,0.82,Fe,4
2848,P242_73665006707-G4_011_012_proj.tif,0.82,Fe,4
2850,P242_73665006707-G3_006_028_proj.tif,0.82,Fe,4
2853,P242_73665006707-C7_023_016_proj.tif,0.82,Fe,4
2856,P242_73665006707-G3_005_011_proj.tif,0.82,Fe,4
2859,P242_73665006707-E4_001_039_proj.tif,0.82,Fe,4
2860,P242_73665006707-A8_012_017_proj.tif,0.82,Fe,4
2862,P242_73665006707-A8_024_006_proj.tif,0.82,Fe,4
2864,P242_73665006707-C8_031_002_proj.tif,0.82,Fe,4
2865,P242_73665006707-E4_019_001_proj.tif,0.82,Fe,4
2866,P242_73665006707-C7_022_014_proj.tif,0.82,Fe,4
2867,P242_73665006707-A6_014_011_proj.tif,0.82,Fe,4
2868,P242_73665006707-A8_002_004_proj.tif,0.82,Fe,4
2869,P242_73665006707-G4_001_054_proj.tif,0.82,Fe,4
2871,P242_73665006707-E4_005_047_proj.tif,0.82,Fe,4
2872,P242_73665006707-A8_006_003_proj.tif,0.82,Fe,4
2874,P242_73665006707-E4_006_015_proj.tif,0.82,Fe,4
2875,P242_73665006707-C8_020_006_proj.tif,0.82,Fe,4
2876,P242_73665006707-A8_024_003_proj.tif,0.82,Fe,4
2877,P242_73665006707-A6_002_032_proj.tif,0.82,Fe,4
2878,P242_73665006707-G3_016_020_proj.tif,0.82,Fe,4
2879,P242_73665006707-G4_010_034_proj.tif,0.82,Fe,4
2880,P242_73665006707-A6_019_005_proj.tif,0.82,Fe,4
2881,P242_73665006707-C7_002_025_proj.tif,0.82,Fe,4
2882,P242_73665006707-C7_007_033_proj.tif,0.82,Fe,4
2883,P242_73665006707-C7_019_021_proj.tif,0.82,Fe,4
2884,P242_73665006707-G4_016_019_proj.tif,0.82,Fe,4
2885,P242_73665006707-C6_023_006_proj.tif,0.82,Fe,4
2887,P242_73665006707-C7_009_026_proj.tif,0.82,Fe,4
2888,P242_73665006707-A6_015_026_proj.tif,0.82,Fe,4
2890,P242_73665006707-C7_007_011_proj.tif,0.82,Fe,4
2896,P242_73665006707-E4_006_022_proj.tif,0.82,Fe,4
2900,P242_73665006707-A8_002_023_proj.tif,0.82,Fe,4
2902,P242_73665006707-A6_002_013_proj.tif,0.82,Fe,4
2905,P242_73665006707-A8_014_009_proj.tif,0.82,Fe,4
2908,P242_73665006707-C7_003_040_proj.tif,0.82,Fe,4
2909,P242_73665006707-C7_025_011_proj.tif,0.82,Fe,4
2911,P242_73665006707-E4_001_003_proj.tif,0.82,Fe,4
2913,P242_73665006707-E4_002_002_proj.tif,0.82,Fe,4
2914,P242_73665006707-C6_039_005_proj.tif,0.82,Fe,4
2918,P242_73665006707-C8_021_005_proj.tif,0.82,Fe,4
2920,P242_73665006707-A8_023_016_proj.tif,0.82,Fe,4
2922,P242_73665006707-G4_012_018_proj.tif,0.82,Fe,4
2923,P242_73665006707-A6_008_015_proj.tif,0.82,Fe,4
2924,P242_73665006707-C8_015_022_proj.tif,0.82,Fe,4
2925,P242_73665006707-C7_003_013_proj.tif,0.82,Fe,4
2928,P242_73665006707-C8_025_009_proj.tif,0.82,Fe,4
2929,P242_73665006707-A8_032_011_proj.tif,0.82,Fe,4
2930,P242_73665006707-A8_040_007_proj.tif,0.82,Fe,4
2931,P242_73665006707-G4_008_014_proj.tif,0.82,Fe,4
2932,P242_73665006707-G3_014_018_proj.tif,0.82,Fe,4
2933,P242_73665006707-E4_007_040_proj.tif,0.82,Fe,4
2934,P242_73665006707-E4_012_014_proj.tif,0.82,Fe,4
2935,P242_73665006707-G4_007_012_proj.tif,0.82,Fe,4
2939,P242_73665006707-C7_011_031_proj.tif,0.82,Fe,4
2940,P242_73665006707-G4_003_018_proj.tif,0.82,Fe,4
2944,P242_73665006707-C8_009_014_proj.tif,0.82,Fe,4
2945,P242_73665006707-E4_013_004_proj.tif,0.82,Fe,4
2946,P242_73665006707-C8_004_015_proj.tif,0.82,Fe,4
2948,P242_73665006707-C8_013_012_proj.tif,0.82,Fe,4
2949,P242_73665006707-C8_014_027_proj.tif,0.82,Fe,4
2951,P242_73665006707-E4_010_022_proj.tif,0.82,Fe,4
2953,P242_73665006707-G3_012_030_proj.tif,0.82,Fe,4
2954,P242_73665006707-G4_006_023_proj.tif,0.82,Fe,4
2955,P242_73665006707-G4_001_031_proj.tif,0.82,Fe,4
2961,P242_73665006707-A6_001_015_proj.tif,0.82,Fe,4
2963,P242_73665006707-E4_011_015_proj.tif,0.82,Fe,4
2968,P242_73665006707-C7_030_002_proj.tif,0.82,Fe,4
2970,P242_73665006707-E4_004_034_proj.tif,0.82,Fe,4
2972,P242_73665006707-A6_006_045_proj.tif,0.82,Fe,4
2975,P242_73665006707-C7_005_036_proj.tif,0.82,Fe,4
2977,P242_73665006707-G4_009_029_proj.tif,0.82,Fe,4
2981,P242_73665006707-G3_008_002_proj.tif,0.82,Fe,4
2982,P242_73665006707-C8_019_003_proj.tif,0.82,Fe,4
2983,P242_73665006707-C8_002_010_proj.tif,0.82,Fe,4
2986,P242_73665006707-G4_010_035_proj.tif,0.82,Fe,4
2988,P242_73665006707-G3_006_003_proj.tif,0.82,Fe,4
2990,P242_73665006707-A8_025_014_proj.tif,0.82,Fe,4
2991,P242_73665006707-E4_015_009_proj.tif,0.82,Fe,4
2993,P242_73665006707-G3_002_015_proj.tif,0.82,Fe,4
2994,P242_73665006707-A6_015_028_proj.tif,0.82,Fe,4
2998,P242_73665006707-C6_024_005_proj.tif,0.82,Fe,4
3000,P242_73665006707-A6_010_028_proj.tif,0.82,Fe,4
3002,P242_73665006707-C7_002_008_proj.tif,0.82,Fe,4
3003,P242_73665006707-C8_020_013_proj.tif,0.82,Fe,4
3004,P242_73665006707-G4_006_053_proj.tif,0.82,Fe,4
3009,P242_73665006707-C8_019_015_proj.tif,0.82,Fe,4
3012,P242_73665006707-A6_019_022_proj.tif,0.82,Fe,4
3015,P242_73665006707-C8_007_017_proj.tif,0.82,Fe,4
3016,P242_73665006707-G3_006_033_proj.tif,0.82,Fe,4
3017,P242_73665006707-A8_029_005_proj.tif,0.82,Fe,4
3018,P242_73665006707-A6_008_017_proj.tif,0.82,Fe,4
3020,P242_73665006707-C6_001_027_proj.tif,0.82,Fe,4
3021,P242_73665006707-C7_027_002_proj.tif,0.82,Fe,4
3022,P242_73665006707-G4_007_005_proj.tif,0.82,Fe,4
3023,P242_73665006707-E4_008_021_proj.tif,0.82,Fe,4
3024,P242_73665006707-C8_001_009_proj.tif,0.82,Fe,4
3027,P242_73665006707-C6_012_011_proj.tif,0.82,Fe,4
3028,P242_73665006707-C7_029_003_proj.tif,0.82,Fe,4
3033,P242_73665006707-C8_003_019_proj.tif,0.82,Fe,4
3035,P242_73665006707-G3_005_037_proj.tif,0.82,Fe,4
3036,P242_73665006707-E4_006_044_proj.tif,0.82,Fe,4
3038,P242_73665006707-G4_018_004_proj.tif,0.82,Fe,4
3040,P242_73665006707-E4_008_035_proj.tif,0.82,Fe,4
3043,P242_73665006707-C8_019_018_proj.tif,0.82,Fe,4
3046,P242_73665006707-G3_006_018_proj.tif,0.82,Fe,4
3047,P242_73665006707-A6_007_004_proj.tif,0.82,Fe,4
3050,P242_73665006707-A8_002_016_proj.tif,0.82,Fe,4
3052,P242_73665006707-E4_011_004_proj.tif,0.82,Fe,4
3053,P242_73665006707-G3_007_001_proj.tif,0.82,Fe,4
3054,P242_73665006707-E4_008_028_proj.tif,0.82,Fe,4
3056,P242_73665006707-C8_013_021_proj.tif,0.82,Fe,4
3057,P242_73665006707-G3_005_019_proj.tif,0.82,Fe,4
3062,P242_73665006707-C8_009_012_proj.tif,0.82,Fe,4
3063,P242_73665006707-A8_037_007_proj.tif,0.82,Fe,4
3065,P242_73665006707-G4_008_029_proj.tif,0.82,Fe,4
3066,P242_73665006707-C6_002_004_proj.tif,0.82,Fe,4
3070,P242_73665006707-G3_012_015_proj.tif,0.82,Fe,4
3071,P242_73665006707-G4_015_016_proj.tif,0.82,Fe,4
3072,P242_73665006707-C8_020_021_proj.tif,0.82,Fe,4
3073,P242_73665006707-A6_004_013_proj.tif,0.82,Fe,4
3074,P242_73665006707-C7_013_020_proj.tif,0.82,Fe,4
3075,P242_73665006707-C8_014_006_proj.tif,0.82,Fe,4
3077,P242_73665006707-G3_023_006_proj.tif,0.82,Fe,4
3079,P242_73665006707-A8_001_014_proj.tif,0.82,Fe,4
3081,P242_73665006707-G3_006_032_proj.tif,0.82,Fe,4
3085,P242_73665006707-C6_009_003_proj.tif,0.82,Fe,4
3088,P242_73665006707-C7_002_011_proj.tif,0.82,Fe,4
3092,P242_73665006707-C8_005_022_proj.tif,0.82,Fe,4
3096,P242_73665006707-C8_011_012_proj.tif,0.82,Fe,4
3097,P242_73665006707-E4_004_009_proj.tif,0.82,Fe,4
3098,P242_73665006707-G4_012_027_proj.tif,0.82,Fe,4
3100,P242_73665006707-G4_001_046_proj.tif,0.82,Fe,4
3101,P242_73665006707-A6_008_030_proj.tif,0.82,Fe,4
3102,P242_73665006707-C7_018_016_proj.tif,0.82,Fe,4
3104,P242_73665006707-A8_024_005_proj.tif,0.82,Fe,4
3107,P242_73665006707-C7_007_032_proj.tif,0.82,Fe,4
3109,P242_73665006707-C8_013_003_proj.tif,0.82,Fe,4
3110,P242_73665006707-A8_025_003_proj.tif,0.82,Fe,4
3111,P242_73665006707-G4_001_043_proj.tif,0.82,Fe,4
3112,P242_73665006707-C7_006_026_proj.tif,0.82,Fe,4
3115,P242_73665006707-A6_003_028_proj.tif,0.82,Fe,4
3116,P242_73665006707-C6_036_003_proj.tif,0.82,Fe,4
3119,P242_73665006707-A8_022_002_proj.tif,0.82,Fe,4
3120,P242_73665006707-G4_001_027_proj.tif,0.82,Fe,4
3123,P242_73665006707-E4_007_019_proj.tif,0.82,Fe,4
3125,P242_73665006707-G4_016_024_proj.tif,0.82,Fe,4
3127,P242_73665006707-C6_003_008_proj.tif,0.82,Fe,4
3128,P242_73665006707-E4_023_006_proj.tif,0.82,Fe,4
3129,P242_73665006707-A6_008_002_proj.tif,0.82,Fe,4
3130,P242_73665006707-E4_022_008_proj.tif,0.82,Fe,4
3132,P242_73665006707-A6_012_019_proj.tif,0.82,Fe,4
3134,P242_73665006707-C8_005_028_proj.tif,0.82,Fe,4
3135,P242_73665006707-C7_020_013_proj.tif,0.82,Fe,4
3136,P242_73665006707-A6_015_014_proj.tif,0.82,Fe,4
3137,P242_73665006707-C8_007_016_proj.tif,0.82,Fe,4
3139,P242_73665006707-G3_006_011_proj.tif,0.82,Fe,4
3142,P242_73665006707-C8_002_009_proj.tif,0.82,Fe,4
3143,P242_73665006707-C7_011_016_proj.tif,0.82,Fe,4
3144,P242_73665006707-A8_029_003_proj.tif,0.82,Fe,4
3145,P242_73665006707-C7_005_023_proj.tif,0.82,Fe,4
3147,P242_73665006707-C8_002_005_proj.tif,0.82,Fe,4
3149,P242_73665006707-E4_007_025_proj.tif,0.82,Fe,4
3152,P242_73665006707-C8_004_019_proj.tif,0.82,Fe,4
3153,P242_73665006707-G4_007_024_proj.tif,0.82,Fe,4
3154,P242_73665006707-C7_006_020_proj.tif,0.82,Fe,4
3155,P242_73665006707-E4_003_047_proj.tif,0.82,Fe,4
3156,P242_73665006707-A6_023_006_proj.tif,0.82,Fe,4
3157,P242_73665006707-C8_016_023_proj.tif,0.82,Fe,4
3159,P242_73665006707-C7_003_009_proj.tif,0.82,Fe,4
3160,P242_73665006707-C7_012_028_proj.tif,0.82,Fe,4
3165,P242_73665006707-C8_006_016_proj.tif,0.82,Fe,4
3167,P242_73665006707-C8_025_014_proj.tif,0.82,Fe,4
3169,P242_73665006707-G3_014_012_proj.tif,0.82,Fe,4
3171,P242_73665006707-A6_006_019_proj.tif,0.82,Fe,4
3172,P242_73665006707-E4_005_018_proj.tif,0.82,Fe,4
3173,P242_73665006707-E4_012_012_proj.tif,0.82,Fe,4
3174,P242_73665006707-C8_016_021_proj.tif,0.82,Fe,4
3175,P242_73665006707-G3_013_026_proj.tif,0.82,Fe,4
3177,P242_73665006707-G4_002_026_proj.tif,0.82,Fe,4
3178,P242_73665006707-C8_003_030_proj.tif,0.82,Fe,4
3179,P242_73665006707-G3_003_009_proj.tif,0.82,Fe,4
3180,P242_73665006707-G3_002_029_proj.tif,0.82,Fe,4
3181,P242_73665006707-A8_021_007_proj.tif,0.82,Fe,4
3183,P242_73665006707-E4_007_028_proj.tif,0.82,Fe,4
3184,P242_73665006707-C7_006_033_proj.tif,0.82,Fe,4
3186,P242_73665006707-G3_015_011_proj.tif,0.82,Fe,4
3187,P242_73665006707-G4_018_001_proj.tif,0.82,Fe,4
3188,P242_73665006707-A8_035_002_proj.tif,0.82,Fe,4
3189,P242_73665006707-C6_003_011_proj.tif,0.82,Fe,4
3190,P242_73665006707-C8_005_011_proj.tif,0.82,Fe,4
3192,P242_73665006707-A6_018_010_proj.tif,0.82,Fe,4
3201,P242_73665006707-C7_014_018_proj.tif,0.82,Fe,4
3205,P242_73665006707-A6_013_031_proj.tif,0.82,Fe,4
3207,P242_73665006707-A8_005_001_proj.tif,0.82,Fe,4
3208,P242_73665006707-G4_002_007_proj.tif,0.82,Fe,4
3210,P242_73665006707-G4_003_051_proj.tif,0.82,Fe,4
3211,P242_73665006707-A6_015_015_proj.tif,0.82,Fe,4
3214,P242_73665006707-A8_019_010_proj.tif,0.82,Fe,4
3215,P242_73665006707-A6_006_010_proj.tif,0.82,Fe,4
3216,P242_73665006707-G3_002_017_proj.tif,0.82,Fe,4
3218,P242_73665006707-C7_022_004_proj.tif,0.82,Fe,4
3219,P242_73665006707-G3_017_014_proj.tif,0.82,Fe,4
3230,P242_73665006707-G4_015_005_proj.tif,0.82,Fe,4
3231,P242_73665006707-A8_007_010_proj.tif,0.82,Fe,4
3233,P242_73665006707-A8_025_001_proj.tif,0.82,Fe,4
3234,P242_73665006707-G4_008_046_proj.tif,0.82,Fe,4
3235,P242_73665006707-C7_030_014_proj.tif,0.82,Fe,4
3236,P242_73665006707-C7_005_002_proj.tif,0.82,Fe,4
3237,P242_73665006707-C7_020_011_proj.tif,0.82,Fe,4
3238,P242_73665006707-G3_011_001_proj.tif,0.82,Fe,4
3239,P242_73665006707-C6_009_009_proj.tif,0.82,Fe,4
3242,P242_73665006707-C6_009_011_proj.tif,0.82,Fe,4
3244,P242_73665006707-C7_001_009_proj.tif,0.82,Fe,4
3245,P242_73665006707-G3_008_028_proj.tif,0.82,Fe,4
3249,P242_73665006707-E4_001_026_proj.tif,0.82,Fe,4
3251,P242_73665006707-G4_014_003_proj.tif,0.82,Fe,4
3252,P242_73665006707-G4_003_015_proj.tif,0.82,Fe,4
3253,P242_73665006707-A6_001_016_proj.tif,0.82,Fe,4
3254,P242_73665006707-C7_009_008_proj.tif,0.82,Fe,4
3261,P242_73665006707-C6_002_001_proj.tif,0.82,Fe,4
3262,P242_73665006707-G4_004_026_proj.tif,0.82,Fe,4
3263,P242_73665006707-A6_007_013_proj.tif,0.82,Fe,4
3265,P242_73665006707-C6_040_003_proj.tif,0.82,Fe,4
3269,P242_73665006707-E4_005_034_proj.tif,0.82,Fe,4
3271,P242_73665006707-A8_022_013_proj.tif,0.82,Fe,4
3273,P242_73665006707-G4_001_019_proj.tif,0.82,Fe,4
3275,P242_73665006707-E4_024_001_proj.tif,0.82,Fe,4
3276,P242_73665006707-A8_006_002_proj.tif,0.82,Fe,4
3281,P242_73665006707-C7_002_027_proj.tif,0.82,Fe,4
3282,P242_73665006707-A6_007_007_proj.tif,0.82,Fe,4
3283,P242_73665006707-C8_010_031_proj.tif,0.82,Fe,4
3284,P242_73665006707-A6_015_004_proj.tif,0.82,Fe,4
3288,P242_73665006707-C6_007_006_proj.tif,0.82,Fe,4
3290,P242_73665006707-G3_007_032_proj.tif,0.82,Fe,4
3291,P242_73665006707-C8_006_027_proj.tif,0.82,Fe,4
3292,P242_73665006707-G4_001_017_proj.tif,0.82,Fe,4
3294,P242_73665006707-A8_036_011_proj.tif,0.82,Fe,4
3295,P242_73665006707-E4_014_024_proj.tif,0.82,Fe,4
3297,P242_73665006707-C6_026_006_proj.tif,0.82,Fe,4
3299,P242_73665006707-C8_023_012_proj.tif,0.82,Fe,4
3301,P242_73665006707-A6_012_006_proj.tif,0.82,Fe,4
3303,P242_73665006707-A6_001_013_proj.tif,0.82,Fe,4
3304,P242_73665006707-C7_008_007_proj.tif,0.82,Fe,4
3305,P242_73665006707-C7_002_017_proj.tif,0.82,Fe,4
3312,P242_73665006707-C8_008_009_proj.tif,0.82,Fe,4
3314,P242_73665006707-C6_040_002_proj.tif,0.82,Fe,4
3315,P242_73665006707-G4_007_030_proj.tif,0.82,Fe,4
3316,P242_73665006707-G4_004_033_proj.tif,0.82,Fe,4
3317,P242_73665006707-C7_012_018_proj.tif,0.82,Fe,4
3318,P242_73665006707-A6_014_028_proj.tif,0.82,Fe,4
3319,P242_73665006707-C8_013_002_proj.tif,0.82,Fe,4
3322,P242_73665006707-A6_017_024_proj.tif,0.82,Fe,4
3324,P242_73665006707-G3_011_033_proj.tif,0.82,Fe,4
3327,P242_73665006707-A6_009_012_proj.tif,0.82,Fe,4
3330,P242_73665006707-C8_015_024_proj.tif,0.82,Fe,4
3333,P242_73665006707-A8_013_007_proj.tif,0.82,Fe,4
3334,P242_73665006707-G4_005_023_proj.tif,0.82,Fe,4
3335,P242_73665006707-G4_008_047_proj.tif,0.82,Fe,4
3337,P242_73665006707-C6_035_007_proj.tif,0.82,Fe,4
3339,P242_73665006707-C8_010_024_proj.tif,0.82,Fe,4
3340,P242_73665006707-A6_017_002_proj.tif,0.82,Fe,4
3345,P242_73665006707-G3_011_015_proj.tif,0.82,Fe,4
3348,P242_73665006707-A6_009_037_proj.tif,0.82,Fe,4
3350,P242_73665006707-G4_007_003_proj.tif,0.82,Fe,4
3351,P242_73665006707-C7_026_015_proj.tif,0.82,Fe,4
3352,P242_73665006707-G3_013_010_proj.tif,0.82,Fe,4
3355,P242_73665006707-A8_012_018_proj.tif,0.82,Fe,4
3360,P242_73665006707-G3_007_023_proj.tif,0.82,Fe,4
3362,P242_73665006707-C7_001_053_proj.tif,0.82,Fe,4
3363,P242_73665006707-G4_001_051_proj.tif,0.82,Fe,4
3365,P242_73665006707-C8_010_006_proj.tif,0.82,Fe,4
3369,P242_73665006707-E4_011_026_proj.tif,0.82,Fe,4
3370,P242_73665006707-A8_002_011_proj.tif,0.82,Fe,4
3371,P242_73665006707-C7_011_009_proj.tif,0.82,Fe,4
3372,P242_73665006707-C7_012_007_proj.tif,0.82,Fe,4
3373,P242_73665006707-A8_036_009_proj.tif,0.82,Fe,4
3375,P242_73665006707-A8_008_008_proj.tif,0.82,Fe,4
3376,P242_73665006707-C8_013_005_proj.tif,0.82,Fe,4
3379,P242_73665006707-G4_007_051_proj.tif,0.82,Fe,4
3381,P242_73665006707-E4_019_014_proj.tif,0.82,Fe,4
3384,P242_73665006707-C8_015_006_proj.tif,0.82,Fe,4
3385,P242_73665006707-G4_004_017_proj.tif,0.82,Fe,4
3386,P242_73665006707-C7_005_019_proj.tif,0.82,Fe,4
3389,P242_73665006707-C8_005_006_proj.tif,0.82,Fe,4
3391,P242_73665006707-C7_018_004_proj.tif,0.82,Fe,4
